Year,Month,Monthly_Anomaly,Monthly_Uncertainty,Annual_Anomaly,Annual_Uncertainty,FiveYear_Anomaly,FiveYear_Uncertainty,TenYear_Anomaly,TenYear_Uncertainty,TwentyYear_Anomaly,TwentyYear_Uncertainty
1879,12,-0.437,0.161,-0.297,0.09,-0.147,0.069,-0.253,0.062,-0.301,0.058
1880,1,-0.392,0.181,-0.303,0.091,-0.154,0.068,-0.255,0.061,-0.302,0.059
1880,2,-0.417,0.168,-0.296,0.094,-0.161,0.068,-0.255,0.062,-0.302,0.059
1880,3,-0.252,0.161,-0.303,0.094,-0.167,0.067,-0.254,0.062,-0.303,0.059
1880,4,-0.286,0.169,-0.319,0.097,-0.175,0.067,-0.255,0.061,-0.303,0.059
1880,5,-0.238,0.151,-0.314,0.099,-0.184,0.067,-0.257,0.061,-0.304,0.059
1880,6,-0.308,0.149,-0.297,0.101,-0.192,0.066,-0.259,0.061,-0.305,0.059
1880,7,-0.28,0.144,-0.274,0.102,-0.199,0.066,-0.26,0.061,-0.306,0.059
1880,8,-0.209,0.163,-0.256,0.103,-0.212,0.066,-0.261,0.061,-0.307,0.059
1880,9,-0.404,0.156,-0.244,0.101,-0.223,0.066,-0.263,0.06,-0.308,0.059
1880,10,-0.344,0.144,-0.223,0.097,-0.233,0.066,-0.263,0.06,-0.308,0.059
1880,11,-0.19,0.156,-0.211,0.097,-0.236,0.066,-0.262,0.06,-0.309,0.059
1880,12,-0.237,0.183,-0.215,0.096,-0.24,0.066,-0.26,0.061,-0.308,0.059
1881,1,-0.115,0.169,-0.21,0.097,-0.246,0.065,-0.261,0.061,-0.308,0.059
1881,2,-0.199,0.167,-0.212,0.096,-0.252,0.065,-0.263,0.061,-0.308,0.059
1881,3,-0.11,0.142,-0.205,0.094,-0.258,0.065,-0.265,0.061,-0.308,0.06
1881,4,-0.032,0.132,-0.2,0.092,-0.261,0.064,-0.266,0.061,-0.309,0.06
1881,5,-0.092,0.157,-0.216,0.089,-0.268,0.064,-0.264,0.06,-0.309,0.06
1881,6,-0.363,0.151,-0.215,0.087,-0.269,0.064,-0.265,0.06,-0.31,0.059
1881,7,-0.214,0.152,-0.198,0.087,-0.27,0.064,-0.266,0.06,-0.311,0.059
1881,8,-0.228,0.142,-0.182,0.086,-0.27,0.063,-0.267,0.059,-0.311,0.059
1881,9,-0.323,0.138,-0.185,0.087,-0.277,0.063,-0.268,0.059,-0.311,0.059
1881,10,-0.291,0.13,-0.205,0.087,-0.28,0.063,-0.269,0.059,-0.311,0.059
1881,11,-0.378,0.14,-0.221,0.085,-0.284,0.063,-0.269,0.059,-0.311,0.059
1881,12,-0.227,0.163,-0.221,0.084,-0.289,0.063,-0.268,0.059,-0.31,0.059
1882,1,0.093,0.164,-0.232,0.082,-0.294,0.063,-0.273,0.059,-0.309,0.059
1882,2,-0.012,0.165,-0.232,0.081,-0.298,0.063,-0.278,0.059,-0.308,0.059
1882,3,-0.14,0.14,-0.224,0.081,-0.3,0.063,-0.282,0.059,-0.308,0.059
1882,4,-0.28,0.137,-0.229,0.081,-0.305,0.063,-0.283,0.059,-0.309,0.059
1882,5,-0.278,0.134,-0.23,0.08,-0.31,0.063,-0.285,0.059,-0.31,0.059
1882,6,-0.363,0.123,-0.258,0.08,-0.31,0.063,-0.288,0.059,-0.31,0.059
1882,7,-0.351,0.13,-0.299,0.083,-0.315,0.063,-0.292,0.059,-0.311,0.059
1882,8,-0.223,0.138,-0.334,0.083,-0.315,0.063,-0.297,0.058,-0.313,0.059
1882,9,-0.225,0.13,-0.34,0.083,-0.318,0.063,-0.302,0.058,-0.313,0.059
1882,10,-0.351,0.132,-0.345,0.082,-0.322,0.062,-0.306,0.058,-0.314,0.059
1882,11,-0.391,0.17,-0.346,0.083,-0.327,0.062,-0.311,0.058,-0.315,0.059
1882,12,-0.563,0.157,-0.331,0.083,-0.331,0.061,-0.314,0.058,-0.315,0.059
1883,1,-0.397,0.165,-0.328,0.083,-0.333,0.06,-0.317,0.058,-0.317,0.059
1883,2,-0.439,0.181,-0.339,0.082,-0.337,0.06,-0.324,0.058,-0.319,0.059
1883,3,-0.204,0.138,-0.351,0.082,-0.337,0.059,-0.332,0.058,-0.319,0.059
1883,4,-0.348,0.142,-0.346,0.08,-0.337,0.059,-0.337,0.058,-0.319,0.059
1883,5,-0.29,0.14,-0.351,0.08,-0.339,0.058,-0.339,0.058,-0.32,0.058
1883,6,-0.186,0.122,-0.327,0.081,-0.338,0.058,-0.342,0.058,-0.32,0.058
1883,7,-0.308,0.144,-0.313,0.08,-0.345,0.058,-0.345,0.057,-0.32,0.058
1883,8,-0.355,0.149,-0.296,0.078,-0.352,0.058,-0.348,0.057,-0.32,0.058
1883,9,-0.374,0.126,-0.322,0.077,-0.36,0.058,-0.35,0.057,-0.32,0.058
1883,10,-0.284,0.114,-0.337,0.076,-0.367,0.058,-0.35,0.057,-0.321,0.058
1883,11,-0.455,0.128,-0.355,0.076,-0.371,0.058,-0.351,0.057,-0.32,0.057
1883,12,-0.273,0.149,-0.381,0.076,-0.373,0.057,-0.35,0.057,-0.321,0.057
1884,1,-0.236,0.151,-0.399,0.076,-0.376,0.057,-0.35,0.057,-0.322,0.057
1884,2,-0.226,0.143,-0.41,0.075,-0.38,0.057,-0.347,0.057,-0.323,0.057
1884,3,-0.52,0.154,-0.418,0.075,-0.382,0.056,-0.346,0.056,-0.321,0.057
1884,4,-0.521,0.13,-0.433,0.076,-0.385,0.056,-0.343,0.057,-0.322,0.057
1884,5,-0.517,0.138,-0.441,0.075,-0.387,0.056,-0.342,0.057,-0.322,0.057
1884,6,-0.492,0.123,-0.455,0.075,-0.39,0.057,-0.342,0.057,-0.322,0.057
1884,7,-0.531,0.13,-0.489,0.076,-0.407,0.057,-0.342,0.057,-0.322,0.057
1884,8,-0.479,0.134,-0.509,0.08,-0.418,0.058,-0.342,0.057,-0.323,0.057
1884,9,-0.471,0.127,-0.5,0.079,-0.423,0.058,-0.342,0.057,-0.323,0.057
1884,10,-0.46,0.124,-0.499,0.079,-0.425,0.058,-0.344,0.057,-0.323,0.057
1884,11,-0.559,0.131,-0.499,0.078,-0.427,0.058,-0.345,0.057,-0.322,0.057
1884,12,-0.439,0.146,-0.506,0.078,-0.429,0.058,-0.345,0.057,-0.322,0.057
1885,1,-0.647,0.184,-0.495,0.078,-0.429,0.058,-0.345,0.058,-0.322,0.057
1885,2,-0.463,0.208,-0.492,0.079,-0.434,0.058,-0.345,0.058,-0.323,0.057
1885,3,-0.412,0.131,-0.487,0.08,-0.437,0.058,-0.348,0.058,-0.322,0.057
1885,4,-0.508,0.144,-0.476,0.081,-0.438,0.058,-0.349,0.058,-0.322,0.057
1885,5,-0.521,0.126,-0.459,0.08,-0.438,0.058,-0.351,0.058,-0.322,0.057
1885,6,-0.569,0.126,-0.437,0.081,-0.435,0.058,-0.352,0.057,-0.322,0.057
1885,7,-0.398,0.127,-0.427,0.079,-0.435,0.058,-0.353,0.057,-0.322,0.056
1885,8,-0.442,0.134,-0.441,0.077,-0.436,0.059,-0.356,0.057,-0.322,0.056
1885,9,-0.418,0.125,-0.456,0.079,-0.44,0.059,-0.356,0.057,-0.322,0.056
1885,10,-0.326,0.122,-0.449,0.078,-0.44,0.059,-0.356,0.057,-0.322,0.056
1885,11,-0.359,0.124,-0.434,0.08,-0.441,0.058,-0.36,0.056,-0.321,0.056
1885,12,-0.17,0.141,-0.428,0.079,-0.444,0.058,-0.361,0.056,-0.32,0.056
1886,1,-0.53,0.146,-0.424,0.078,-0.444,0.058,-0.364,0.056,-0.319,0.056
1886,2,-0.629,0.151,-0.426,0.078,-0.443,0.058,-0.367,0.056,-0.319,0.056
1886,3,-0.591,0.148,-0.431,0.077,-0.442,0.058,-0.368,0.056,-0.319,0.056
1886,4,-0.424,0.13,-0.441,0.078,-0.439,0.058,-0.371,0.056,-0.319,0.056
1886,5,-0.342,0.141,-0.456,0.079,-0.434,0.058,-0.372,0.056,-0.318,0.056
1886,6,-0.497,0.11,-0.475,0.081,-0.432,0.058,-0.372,0.056,-0.317,0.056
1886,7,-0.353,0.126,-0.505,0.086,-0.43,0.058,-0.373,0.056,-0.317,0.056
1886,8,-0.461,0.132,-0.509,0.088,-0.424,0.059,-0.374,0.056,-0.316,0.056
1886,9,-0.478,0.119,-0.5,0.087,-0.415,0.059,-0.374,0.056,-0.315,0.056
1886,10,-0.449,0.133,-0.495,0.088,-0.406,0.059,-0.375,0.056,-0.314,0.056
1886,11,-0.539,0.135,-0.502,0.085,-0.4,0.058,-0.376,0.056,-0.313,0.056
1886,12,-0.4,0.17,-0.5,0.085,-0.395,0.058,-0.375,0.056,-0.311,0.056
1887,1,-0.882,0.207,-0.501,0.086,-0.389,0.059,-0.378,0.056,-0.311,0.055
1887,2,-0.683,0.167,-0.505,0.087,-0.386,0.059,-0.379,0.056,-0.311,0.055
1887,3,-0.482,0.132,-0.499,0.088,-0.385,0.06,-0.382,0.056,-0.313,0.056
1887,4,-0.363,0.127,-0.496,0.088,-0.382,0.059,-0.384,0.056,-0.312,0.056
1887,5,-0.428,0.129,-0.483,0.086,-0.38,0.059,-0.385,0.056,-0.312,0.056
1887,6,-0.477,0.121,-0.48,0.083,-0.379,0.06,-0.385,0.056,-0.312,0.055
1887,7,-0.358,0.127,-0.439,0.077,-0.375,0.06,-0.387,0.057,-0.313,0.055
1887,8,-0.508,0.14,-0.423,0.077,-0.375,0.059,-0.388,0.057,-0.315,0.055
1887,9,-0.408,0.123,-0.423,0.077,-0.378,0.06,-0.389,0.057,-0.316,0.055
1887,10,-0.419,0.122,-0.422,0.077,-0.376,0.061,-0.389,0.057,-0.318,0.055
1887,11,-0.376,0.115,-0.416,0.077,-0.375,0.061,-0.391,0.057,-0.32,0.055
1887,12,-0.372,0.136,-0.405,0.078,-0.373,0.061,-0.391,0.057,-0.321,0.055
1888,1,-0.391,0.152,-0.4,0.077,-0.374,0.061,-0.394,0.057,-0.321,0.055
1888,2,-0.49,0.163,-0.382,0.078,-0.374,0.062,-0.395,0.057,-0.325,0.055
1888,3,-0.474,0.134,-0.375,0.078,-0.376,0.062,-0.397,0.057,-0.329,0.055
1888,4,-0.359,0.139,-0.349,0.077,-0.376,0.062,-0.397,0.057,-0.332,0.055
1888,5,-0.357,0.127,-0.33,0.078,-0.38,0.062,-0.398,0.057,-0.334,0.055
1888,6,-0.345,0.142,-0.31,0.077,-0.384,0.061,-0.399,0.057,-0.335,0.055
1888,7,-0.288,0.127,-0.289,0.078,-0.383,0.062,-0.399,0.057,-0.337,0.055
1888,8,-0.294,0.138,-0.236,0.076,-0.381,0.061,-0.398,0.058,-0.338,0.055
1888,9,-0.321,0.118,-0.196,0.075,-0.375,0.061,-0.398,0.057,-0.34,0.055
1888,10,-0.116,0.116,-0.165,0.075,-0.374,0.061,-0.398,0.058,-0.342,0.055
1888,11,-0.147,0.123,-0.149,0.076,-0.373,0.061,-0.397,0.058,-0.343,0.055
1888,12,-0.133,0.125,-0.137,0.076,-0.371,0.062,-0.398,0.058,-0.344,0.055
1889,1,-0.137,0.152,-0.127,0.077,-0.371,0.062,-0.4,0.058,-0.344,0.055
1889,2,0.151,0.15,-0.127,0.079,-0.369,0.063,-0.402,0.058,-0.345,0.055
1889,3,0.003,0.137,-0.132,0.081,-0.366,0.063,-0.4,0.058,-0.346,0.054
1889,4,0.016,0.127,-0.149,0.08,-0.364,0.063,-0.4,0.058,-0.346,0.054
1889,5,-0.166,0.141,-0.174,0.082,-0.364,0.063,-0.4,0.058,-0.346,0.054
1889,6,-0.197,0.123,-0.19,0.084,-0.36,0.063,-0.399,0.058,-0.347,0.054
1889,7,-0.173,0.154,-0.216,0.085,-0.349,0.062,-0.397,0.058,-0.347,0.054
1889,8,-0.296,0.144,-0.266,0.085,-0.341,0.061,-0.396,0.058,-0.346,0.054
1889,9,-0.381,0.13,-0.314,0.086,-0.341,0.061,-0.396,0.058,-0.346,0.054
1889,10,-0.319,0.125,-0.349,0.088,-0.343,0.062,-0.394,0.058,-0.345,0.054
1889,11,-0.446,0.143,-0.376,0.09,-0.343,0.062,-0.392,0.058,-0.344,0.054
1889,12,-0.33,0.144,-0.397,0.091,-0.341,0.062,-0.391,0.058,-0.344,0.054
1890,1,-0.45,0.169,-0.418,0.089,-0.344,0.063,-0.39,0.058,-0.344,0.054
1890,2,-0.444,0.153,-0.433,0.089,-0.343,0.063,-0.39,0.057,-0.342,0.054
1890,3,-0.573,0.162,-0.441,0.09,-0.342,0.063,-0.39,0.057,-0.341,0.054
1890,4,-0.408,0.138,-0.444,0.092,-0.339,0.063,-0.389,0.057,-0.34,0.054
1890,5,-0.483,0.14,-0.457,0.091,-0.344,0.063,-0.387,0.058,-0.34,0.054
1890,6,-0.448,0.127,-0.462,0.089,-0.346,0.064,-0.385,0.058,-0.339,0.054
1890,7,-0.429,0.135,-0.463,0.088,-0.353,0.064,-0.384,0.058,-0.339,0.054
1890,8,-0.472,0.142,-0.469,0.088,-0.355,0.064,-0.383,0.058,-0.339,0.054
1890,9,-0.483,0.145,-0.444,0.086,-0.353,0.064,-0.382,0.058,-0.338,0.053
1890,10,-0.353,0.123,-0.439,0.084,-0.354,0.064,-0.382,0.058,-0.336,0.053
1890,11,-0.605,0.126,-0.422,0.084,-0.355,0.064,-0.38,0.058,-0.337,0.053
1890,12,-0.389,0.129,-0.416,0.084,-0.355,0.064,-0.381,0.058,-0.336,0.053
1891,1,-0.465,0.147,-0.411,0.085,-0.354,0.065,-0.378,0.058,-0.337,0.053
1891,2,-0.513,0.151,-0.399,0.086,-0.353,0.065,-0.375,0.057,-0.336,0.053
1891,3,-0.269,0.137,-0.382,0.086,-0.354,0.065,-0.373,0.057,-0.336,0.053
1891,4,-0.35,0.129,-0.384,0.086,-0.357,0.065,-0.373,0.058,-0.336,0.053
1891,5,-0.277,0.141,-0.375,0.087,-0.36,0.065,-0.372,0.058,-0.337,0.053
1891,6,-0.38,0.125,-0.355,0.089,-0.365,0.065,-0.369,0.058,-0.336,0.052
1891,7,-0.363,0.142,-0.338,0.089,-0.371,0.065,-0.367,0.058,-0.336,0.052
1891,8,-0.33,0.15,-0.311,0.089,-0.379,0.065,-0.365,0.058,-0.336,0.052
1891,9,-0.275,0.136,-0.327,0.089,-0.386,0.065,-0.362,0.058,-0.336,0.052
1891,10,-0.378,0.119,-0.338,0.089,-0.395,0.065,-0.359,0.058,-0.336,0.052
1891,11,-0.496,0.126,-0.352,0.089,-0.399,0.065,-0.357,0.058,-0.336,0.052
1891,12,-0.156,0.14,-0.351,0.088,-0.403,0.065,-0.354,0.058,-0.336,0.052
1892,1,-0.262,0.148,-0.363,0.088,-0.406,0.065,-0.349,0.058,-0.338,0.052
1892,2,-0.189,0.141,-0.372,0.087,-0.406,0.065,-0.345,0.058,-0.338,0.052
1892,3,-0.459,0.133,-0.379,0.085,-0.406,0.064,-0.343,0.058,-0.339,0.052
1892,4,-0.481,0.128,-0.37,0.086,-0.405,0.065,-0.341,0.058,-0.339,0.052
1892,5,-0.442,0.141,-0.383,0.085,-0.404,0.064,-0.338,0.058,-0.34,0.052
1892,6,-0.366,0.128,-0.413,0.086,-0.404,0.064,-0.335,0.058,-0.34,0.052
1892,7,-0.518,0.142,-0.459,0.086,-0.405,0.064,-0.334,0.058,-0.339,0.052
1892,8,-0.439,0.146,-0.494,0.087,-0.405,0.064,-0.332,0.058,-0.34,0.052
1892,9,-0.355,0.127,-0.484,0.087,-0.403,0.063,-0.33,0.058,-0.34,0.052
1892,10,-0.264,0.124,-0.477,0.086,-0.401,0.063,-0.329,0.058,-0.34,0.052
1892,11,-0.652,0.134,-0.477,0.085,-0.4,0.063,-0.328,0.059,-0.341,0.052
1892,12,-0.515,0.157,-0.474,0.086,-0.397,0.063,-0.328,0.059,-0.341,0.052
1893,1,-0.823,0.166,-0.449,0.085,-0.395,0.063,-0.326,0.059,-0.34,0.052
1893,2,-0.605,0.143,-0.436,0.085,-0.392,0.063,-0.325,0.059,-0.339,0.052
1893,3,-0.342,0.13,-0.437,0.085,-0.389,0.062,-0.327,0.059,-0.339,0.052
1893,4,-0.398,0.123,-0.439,0.085,-0.387,0.062,-0.328,0.059,-0.34,0.052
1893,5,-0.445,0.14,-0.413,0.085,-0.381,0.062,-0.329,0.059,-0.34,0.052
1893,6,-0.33,0.131,-0.403,0.084,-0.378,0.063,-0.328,0.059,-0.342,0.052
1893,7,-0.218,0.141,-0.376,0.083,-0.373,0.062,-0.329,0.059,-0.342,0.052
1893,8,-0.28,0.145,-0.357,0.083,-0.368,0.062,-0.329,0.059,-0.343,0.052
1893,9,-0.369,0.123,-0.36,0.082,-0.371,0.062,-0.33,0.059,-0.344,0.052
1893,10,-0.283,0.118,-0.37,0.082,-0.372,0.063,-0.333,0.059,-0.345,0.052
1893,11,-0.339,0.123,-0.368,0.081,-0.371,0.063,-0.336,0.059,-0.346,0.052
1893,12,-0.395,0.129,-0.379,0.081,-0.367,0.063,-0.337,0.059,-0.347,0.052
1894,1,-0.506,0.145,-0.387,0.081,-0.363,0.062,-0.338,0.058,-0.348,0.052
1894,2,-0.371,0.14,-0.391,0.081,-0.36,0.062,-0.343,0.058,-0.35,0.052
1894,3,-0.38,0.132,-0.393,0.081,-0.359,0.062,-0.347,0.058,-0.35,0.052
1894,4,-0.511,0.135,-0.39,0.081,-0.354,0.062,-0.349,0.058,-0.35,0.052
1894,5,-0.424,0.144,-0.392,0.08,-0.35,0.062,-0.349,0.058,-0.35,0.052
1894,6,-0.46,0.132,-0.388,0.08,-0.349,0.062,-0.351,0.058,-0.35,0.052
1894,7,-0.318,0.14,-0.386,0.08,-0.348,0.062,-0.352,0.058,-0.35,0.052
1894,8,-0.331,0.14,-0.395,0.081,-0.348,0.062,-0.351,0.057,-0.35,0.052
1894,9,-0.386,0.121,-0.4,0.082,-0.346,0.062,-0.349,0.057,-0.35,0.052
1894,10,-0.25,0.119,-0.382,0.082,-0.339,0.062,-0.347,0.057,-0.35,0.052
1894,11,-0.359,0.126,-0.379,0.083,-0.332,0.062,-0.343,0.057,-0.349,0.052
1894,12,-0.35,0.13,-0.367,0.082,-0.329,0.062,-0.343,0.057,-0.349,0.052
1895,1,-0.483,0.134,-0.363,0.083,-0.324,0.062,-0.342,0.057,-0.347,0.052
1895,2,-0.48,0.139,-0.359,0.084,-0.321,0.061,-0.339,0.057,-0.348,0.052
1895,3,-0.439,0.141,-0.354,0.085,-0.319,0.062,-0.334,0.057,-0.348,0.052
1895,4,-0.295,0.14,-0.354,0.085,-0.318,0.062,-0.332,0.057,-0.347,0.052
1895,5,-0.387,0.147,-0.343,0.085,-0.313,0.062,-0.328,0.056,-0.346,0.052
1895,6,-0.319,0.125,-0.33,0.085,-0.31,0.062,-0.326,0.056,-0.345,0.052
1895,7,-0.263,0.147,-0.305,0.085,-0.298,0.061,-0.324,0.056,-0.345,0.052
1895,8,-0.291,0.14,-0.285,0.084,-0.296,0.061,-0.322,0.056,-0.344,0.052
1895,9,-0.326,0.13,-0.282,0.084,-0.301,0.062,-0.319,0.056,-0.344,0.052
1895,10,-0.244,0.124,-0.291,0.084,-0.302,0.062,-0.316,0.056,-0.344,0.052
1895,11,-0.227,0.121,-0.28,0.084,-0.302,0.062,-0.313,0.056,-0.343,0.052
1895,12,-0.192,0.128,-0.267,0.085,-0.301,0.061,-0.311,0.056,-0.343,0.052
1896,1,-0.185,0.132,-0.255,0.084,-0.304,0.061,-0.309,0.056,-0.342,0.052
1896,2,-0.241,0.129,-0.242,0.084,-0.305,0.061,-0.306,0.056,-0.341,0.051
1896,3,-0.406,0.123,-0.231,0.084,-0.306,0.061,-0.304,0.056,-0.339,0.051
1896,4,-0.402,0.138,-0.219,0.083,-0.309,0.061,-0.302,0.056,-0.338,0.051
1896,5,-0.254,0.14,-0.22,0.083,-0.311,0.061,-0.301,0.056,-0.337,0.051
1896,6,-0.16,0.132,-0.212,0.084,-0.31,0.061,-0.3,0.055,-0.337,0.051
1896,7,-0.124,0.137,-0.212,0.085,-0.306,0.061,-0.299,0.055,-0.336,0.051
1896,8,-0.133,0.143,-0.211,0.086,-0.306,0.061,-0.298,0.055,-0.336,0.051
1896,9,-0.201,0.136,-0.201,0.087,-0.307,0.061,-0.298,0.055,-0.335,0.051
1896,10,-0.093,0.112,-0.173,0.086,-0.303,0.06,-0.298,0.055,-0.334,0.051
1896,11,-0.241,0.122,-0.158,0.085,-0.3,0.06,-0.296,0.055,-0.334,0.051
1896,12,-0.098,0.142,-0.16,0.084,-0.299,0.06,-0.298,0.055,-0.333,0.051
1897,1,-0.186,0.148,-0.167,0.084,-0.298,0.06,-0.298,0.055,-0.331,0.051
1897,2,-0.227,0.129,-0.174,0.084,-0.295,0.059,-0.297,0.054,-0.33,0.051
1897,3,-0.288,0.141,-0.179,0.083,-0.291,0.059,-0.296,0.054,-0.33,0.051
1897,4,-0.062,0.13,-0.19,0.086,-0.289,0.059,-0.295,0.054,-0.33,0.051
1897,5,-0.075,0.134,-0.198,0.088,-0.282,0.059,-0.294,0.054,-0.33,0.051
1897,6,-0.186,0.122,-0.218,0.086,-0.281,0.059,-0.294,0.054,-0.33,0.051
1897,7,-0.205,0.137,-0.213,0.085,-0.279,0.059,-0.292,0.054,-0.33,0.051
1897,8,-0.219,0.137,-0.231,0.085,-0.272,0.059,-0.291,0.054,-0.329,0.051
1897,9,-0.256,0.131,-0.264,0.086,-0.265,0.059,-0.291,0.054,-0.329,0.051
1897,10,-0.227,0.138,-0.294,0.087,-0.262,0.059,-0.292,0.054,-0.329,0.051
1897,11,-0.343,0.134,-0.326,0.087,-0.257,0.058,-0.291,0.054,-0.329,0.051
1897,12,-0.328,0.129,-0.334,0.085,-0.255,0.058,-0.291,0.054,-0.33,0.051
1898,1,-0.131,0.139,-0.347,0.085,-0.253,0.059,-0.286,0.054,-0.33,0.051
1898,2,-0.443,0.135,-0.359,0.084,-0.252,0.059,-0.282,0.054,-0.329,0.051
1898,3,-0.684,0.148,-0.372,0.084,-0.249,0.059,-0.282,0.053,-0.33,0.051
1898,4,-0.427,0.144,-0.392,0.081,-0.246,0.058,-0.283,0.054,-0.331,0.051
1898,5,-0.456,0.132,-0.403,0.079,-0.246,0.058,-0.283,0.053,-0.331,0.051
1898,6,-0.285,0.12,-0.405,0.077,-0.245,0.059,-0.284,0.053,-0.331,0.051
1898,7,-0.351,0.135,-0.412,0.076,-0.246,0.059,-0.286,0.053,-0.331,0.051
1898,8,-0.37,0.138,-0.41,0.076,-0.244,0.059,-0.289,0.053,-0.332,0.051
1898,9,-0.407,0.128,-0.39,0.074,-0.238,0.058,-0.29,0.053,-0.332,0.051
1898,10,-0.47,0.106,-0.373,0.072,-0.233,0.058,-0.292,0.053,-0.334,0.051
1898,11,-0.477,0.12,-0.357,0.073,-0.231,0.058,-0.294,0.053,-0.336,0.051
1898,12,-0.344,0.116,-0.366,0.074,-0.232,0.058,-0.295,0.053,-0.337,0.051
1899,1,-0.219,0.118,-0.359,0.073,-0.234,0.058,-0.296,0.053,-0.34,0.051
1899,2,-0.422,0.135,-0.341,0.072,-0.236,0.058,-0.298,0.053,-0.342,0.051
1899,3,-0.441,0.122,-0.318,0.071,-0.237,0.057,-0.3,0.053,-0.345,0.051
1899,4,-0.226,0.131,-0.288,0.071,-0.241,0.057,-0.3,0.053,-0.347,0.051
1899,5,-0.266,0.135,-0.245,0.072,-0.242,0.057,-0.301,0.053,-0.348,0.051
1899,6,-0.39,0.12,-0.242,0.073,-0.247,0.057,-0.301,0.053,-0.35,0.05
1899,7,-0.273,0.131,-0.255,0.074,-0.247,0.056,-0.302,0.053,-0.351,0.05
1899,8,-0.152,0.134,-0.223,0.074,-0.246,0.056,-0.303,0.053,-0.352,0.05
1899,9,-0.129,0.116,-0.188,0.075,-0.247,0.056,-0.305,0.053,-0.352,0.05
1899,10,-0.11,0.116,-0.179,0.076,-0.251,0.056,-0.307,0.053,-0.352,0.05
1899,11,0.037,0.122,-0.165,0.075,-0.256,0.056,-0.306,0.053,-0.352,0.05
1899,12,-0.3,0.13,-0.145,0.076,-0.259,0.056,-0.306,0.053,-0.353,0.05
1900,1,-0.376,0.128,-0.139,0.077,-0.261,0.056,-0.304,0.053,-0.353,0.05
1900,2,-0.038,0.13,-0.141,0.079,-0.262,0.056,-0.305,0.053,-0.353,0.05
1900,3,-0.023,0.125,-0.146,0.08,-0.263,0.056,-0.305,0.053,-0.353,0.05
1900,4,-0.122,0.13,-0.14,0.081,-0.265,0.056,-0.306,0.053,-0.353,0.05
1900,5,-0.092,0.133,-0.161,0.082,-0.268,0.055,-0.305,0.053,-0.353,0.05
1900,6,-0.158,0.129,-0.147,0.082,-0.271,0.055,-0.305,0.052,-0.353,0.049
1900,7,-0.197,0.147,-0.136,0.081,-0.273,0.055,-0.305,0.052,-0.353,0.049
1900,8,-0.176,0.139,-0.144,0.081,-0.268,0.055,-0.305,0.052,-0.352,0.049
1900,9,-0.189,0.124,-0.148,0.081,-0.263,0.055,-0.305,0.052,-0.352,0.049
1900,10,-0.033,0.115,-0.144,0.08,-0.263,0.054,-0.306,0.052,-0.352,0.049
1900,11,-0.221,0.117,-0.151,0.081,-0.263,0.054,-0.305,0.052,-0.352,0.049
1900,12,-0.131,0.127,-0.155,0.081,-0.267,0.054,-0.306,0.052,-0.354,0.049
1901,1,-0.238,0.127,-0.159,0.08,-0.269,0.054,-0.307,0.052,-0.354,0.049
1901,2,-0.134,0.154,-0.163,0.08,-0.272,0.054,-0.307,0.052,-0.355,0.049
1901,3,-0.075,0.117,-0.172,0.08,-0.274,0.054,-0.305,0.051,-0.357,0.049
1901,4,-0.074,0.12,-0.196,0.08,-0.276,0.054,-0.303,0.051,-0.358,0.049
1901,5,-0.173,0.14,-0.203,0.08,-0.277,0.054,-0.303,0.051,-0.359,0.049
1901,6,-0.213,0.119,-0.222,0.08,-0.28,0.054,-0.304,0.051,-0.36,0.049
1901,7,-0.244,0.14,-0.222,0.081,-0.286,0.054,-0.305,0.051,-0.36,0.048
1901,8,-0.215,0.137,-0.221,0.079,-0.29,0.054,-0.307,0.051,-0.361,0.048
1901,9,-0.302,0.123,-0.244,0.078,-0.292,0.054,-0.308,0.05,-0.362,0.048
1901,10,-0.32,0.115,-0.265,0.077,-0.297,0.054,-0.309,0.05,-0.362,0.048
1901,11,-0.313,0.124,-0.28,0.077,-0.301,0.054,-0.31,0.05,-0.361,0.048
1901,12,-0.351,0.123,-0.293,0.077,-0.303,0.054,-0.311,0.05,-0.362,0.048
1902,1,-0.241,0.134,-0.298,0.076,-0.306,0.055,-0.313,0.05,-0.362,0.048
1902,2,-0.119,0.122,-0.305,0.077,-0.312,0.055,-0.316,0.05,-0.362,0.048
1902,3,-0.358,0.118,-0.305,0.078,-0.319,0.055,-0.316,0.05,-0.362,0.048
1902,4,-0.325,0.136,-0.311,0.078,-0.325,0.055,-0.319,0.05,-0.361,0.048
1902,5,-0.356,0.138,-0.328,0.077,-0.33,0.056,-0.322,0.05,-0.36,0.048
1902,6,-0.363,0.118,-0.341,0.078,-0.33,0.055,-0.324,0.05,-0.36,0.048
1902,7,-0.306,0.136,-0.341,0.078,-0.329,0.055,-0.326,0.049,-0.36,0.048
1902,8,-0.299,0.141,-0.343,0.079,-0.338,0.055,-0.327,0.049,-0.36,0.047
1902,9,-0.298,0.128,-0.345,0.077,-0.345,0.055,-0.329,0.049,-0.361,0.047
1902,10,-0.399,0.112,-0.355,0.077,-0.349,0.054,-0.329,0.049,-0.363,0.047
1902,11,-0.513,0.115,-0.362,0.076,-0.353,0.054,-0.33,0.049,-0.362,0.047
1902,12,-0.5,0.126,-0.374,0.076,-0.355,0.054,-0.332,0.049,-0.362,0.047
